05/07/2023 14:07:08
User name: Gabs
Comments: programa 3
Time (min)	Weight (mg)	Deriv. Weight (%/°C)	Relative Mass (%)	Temperature (°C)	Balance Purge Flow (mL/min)	Sample Purge Flow (mL/min)
80.10416	5.592004	0.004281518	84.72913061792221	820.1902	40.01224	60.01835
80.1125	5.591977	0.004272576	84.72872151833523	820.2722	40.00802	59.99969
80.12084	5.591954	0.00426517	84.7283730260945	820.3572	39.98531	59.97754
80.12916	5.591968	0.00425809	84.72858515180624	820.4395	40.01149	59.99753
80.1375	5.591962	0.00424898	84.72849424078692	820.5242	39.98044	60.02282
80.14584	5.59192	0.004243736	84.72785786365165	820.6058	40.01666	60.00162
80.15418	5.591844	0.004237282	84.72670632407355	820.6926	39.9962	60.00843
80.1625	5.591804	0.00423235	84.72610025061138	820.7731	40.00022	59.98176
80.17082	5.591776	0.004229558	84.72567599918787	820.8574	40.00698	59.98491
80.17918	5.591778	0.004234026	84.72570630286097	820.9392	39.98794	60.03609
80.1875	5.591752	0.004242102	84.72531235511056	821.0235	39.99763	59.97204
80.19582	5.59173	0.004251114	84.72497901470638	821.1063	40.0069	59.98812
80.20418	5.591694	0.004267003	84.72443354859044	821.1906	40.00154	60.01724
80.2125	5.591693	0.004276979	84.72441839675388	821.273	40.00269	59.98687
80.22082	5.59165	0.004287844	84.72376686778205	821.3593	39.99378	60.0357
80.22916	5.591626	0.004293611	84.72340322370475	821.4399	40.0058	59.99584
80.2375	5.591606	0.004293242	84.72310018697367	821.5241	39.98958	59.9915
80.24584	5.591594	0.004288791	84.72291836493501	821.6072	40.0156	60.01913
80.25416	5.591557	0.004286632	84.72235774698251	821.6914	39.98986	59.98208
80.2625	5.591516	0.004287426	84.7217365216838	821.7753	39.98972	60.01884
80.27084	5.591461	0.004292833	84.72090317067332	821.8588	40.0093	59.98736
80.27918	5.591412	0.004298662	84.72016073068217	821.9405	40.01523	59.99212
80.2875	5.591394	0.004305362	84.7198879976242	822.0255	40.0161	60.00459
80.29582	5.59138	0.004318453	84.71967587191244	822.1074	39.97261	59.99224
80.30418	5.591343	0.0043295	84.71911525395994	822.19	40.00811	59.9839
80.3125	5.59132	0.004342606	84.7187667617192	822.2735	39.9873	60.02637
80.32082	5.591303	0.004352554	84.71850918049778	822.357	40.00294	59.98408
80.32918	5.591226	0.004363638	84.71734248908311	822.442	39.98679	60.01228
80.3375	5.591228	0.004378262	84.71737279275622	822.5235	40.0308	59.99819
80.34582	5.59122	0.004393492	84.71725157806378	822.6074	39.98934	60.00346
80.35416	5.591182	0.004410654	84.71667580827472	822.6906	39.99468	59.97456
80.3625	5.591142	0.004422981	84.71606973481256	822.774	40.01777	60.00141
80.37084	5.591124	0.00443517	84.7157970017546	822.8574	39.98296	59.99916
80.37916	5.591091	0.004451179	84.71529699114829	822.9413	39.99116	59.99207
80.3875	5.591111	0.00446972	84.71560002787938	823.024	39.99839	60.04866
80.39584	5.59107	0.004484987	84.71497880258066	823.1066	40.01256	59.97593
80.40418	5.591038	0.004501312	84.71449394381094	823.1902	39.99972	60.00718
80.4125	5.590994	0.004517912	84.71382726300256	823.2736	39.98472	59.98965
80.42082	5.590994	0.004534075	84.71382726300256	823.3574	40.00217	59.98646
80.42918	5.59091	0.00455094	84.71255450873201	823.4415	40.0493	60.0238
80.4375	5.590874	0.004567612	84.71200904261606	823.525	39.97722	60.0078
80.44582	5.59084	0.004584959	84.71149388017322	823.6074	39.987	59.97824
80.45418	5.59082	0.004601596	84.71119084344214	823.691	39.98598	59.99184
80.4625	5.590852	0.004616955	84.71167570221186	823.7757	40.0404	60.01294
80.47082	5.590842	0.004629307	84.71152418384634	823.8582	39.98531	59.99292
80.47916	5.590838	0.004643976	84.71146357650011	823.9421	39.9826	60.01606
80.4875	5.590797	0.004662478	84.71084235120139	824.025	40.00212	59.99521
80.49584	5.590761	0.004680097	84.71029688508544	824.1099	40.02663	60.00072
80.50416	5.590766	0.004695816	84.71037264426822	824.1922	39.95767	59.99693
80.5125	5.590762	0.004704872	84.71031203692199	824.2762	40.0063	59.977
80.52084	5.590713	0.00470769	84.70956959693085	824.3556	40.01214	60.03011
80.52918	5.590668	0.004711834	84.70888776428592	824.441	40.00137	59.96088
80.5375	5.59064	0.004720834	84.7084635128624	824.5282	40.00038	60.01109
80.54582	5.590622	0.004727863	84.70819077980443	824.61	39.99204	60.02457
80.55418	5.590608	0.00472763	84.70797865409267	824.6926	40.00539	59.98051
80.5625	5.590586	0.004728452	84.70764531368847	824.7776	40.00946	60.00114
80.57082	5.59053	0.004726731	84.70679681084144	824.8586	39.98038	60.0084
80.57918	5.590514	0.004729486	84.70655438145658	824.9434	40.0004	60.0276
80.5875	5.590524	0.004731562	84.70670589982213	825.0256	40.002	59.97222
80.59582	5.59049	0.004734246	84.70619073737929	825.1088	40.01268	60.01455
80.60416	5.590468	0.004734648	84.7058573969751	825.1922	39.99044	59.97666
80.6125	5.590434	0.004734634	84.70534223453225	825.2775	39.98975	60.01248
80.62084	5.59042	0.004736196	84.7051301088205	825.3613	40.02291	60.00745
80.62916	5.590408	0.004733117	84.70494828678184	825.4432	39.99042	60.01651
80.6375	5.590396	0.004729474	84.7047664647432	825.527	40.01132	59.97408
80.64584	5.590368	0.004726069	84.70434221331968	825.6094	39.98176	59.99434
80.65418	5.59035	0.004730832	84.7040694802617	825.6924	39.9991	60.00246
80.6625	5.590321	0.004738496	84.70363007700165	825.7762	39.99466	60.00007
80.67082	5.590299	0.00475674	84.70329673659745	825.8618	40.02174	60.0022
80.67918	5.5902	0.004760153	84.7017967047786	825.9438	39.99138	59.99214
80.6875	5.590183	0.004791396	84.70153912355717	826.0285	39.98845	60.00283
80.69582	5.590156	0.004793924	84.70113002397022	826.1102	40.01724	60.01462
80.70418	5.590089	0.00481073	84.70011485092108	826.1928	40.00252	59.99209
80.7125	5.590113	0.004827148	84.70047849499838	826.2762	40.00076	59.98963
80.72082	5.590068	0.004857352	84.69979666235345	826.3622	40.002	60.03052
80.72916	5.590068	0.00487119	84.69979666235345	826.4447	39.9745	59.98375
80.7375	5.590069	0.00486961	84.69981181419	826.5265	40.01845	59.9832
80.74584	5.590053	0.00487624	84.69956938480514	826.6112	40.0152	60.0074
80.75416	5.590004	0.004883006	84.69882694481399	826.6945	39.96694	59.99627
80.7625	5.589953	0.004893783	84.69805420114973	826.7768	40.00328	60.01
80.77084	5.589896	0.004922119	84.69719054646615	826.8637	40.02002	60.00076
80.77918	5.589883	0.004942454	84.69699357259094	826.9462	39.99397	60.00618
80.7875	5.589829	0.00494691	84.69617537341702	827.0282	39.98852	60.0112
80.79582	5.589771	0.004961033	84.69529656689687	827.11	40.01824	59.95324
80.80418	5.589761	0.004972984	84.69514504853134	827.1954	39.99856	60.01879
80.8125	5.589766	0.004984162	84.69522080771411	827.2758	40.00294	60.0116
80.82082	5.589746	0.004993067	84.69491777098303	827.3605	39.97221	59.99948
80.82918	5.589712	0.005002796	84.69440260854017	827.4434	40.02104	60.02201
80.8375	5.589644	0.005023175	84.6933722836545	827.5282	39.9907	59.954
80.84582	5.589595	0.005030746	84.69262984366335	827.6093	40.01365	60.03026
80.85416	5.58956	0.005040195	84.69209952938395	827.6932	39.98614	60.01152
80.8625	5.589549	0.005051118	84.69193285918186	827.7768	40.0155	59.99903
80.87084	5.589529	0.005063748	84.69162982245078	827.8595	39.98688	59.99997
80.87916	5.58951	0.005078018	84.69134193755625	827.9439	40.0029	59.97618
80.8875	5.5895	0.005091592	84.69119041919072	828.0258	39.99079	59.9834
80.89584	5.589509	0.005102002	84.6913267857197	828.1111	40.00834	60.0343
80.90418	5.589505	0.005113344	84.69126617837348	828.1932	40.00225	59.99443
80.9125	5.589508	0.005127434	84.69131163388315	828.2772	40.02666	59.9831
80.92082	5.589481	0.00514579	84.69090253429619	828.36	39.9676	60.0162
80.92918	5.589467	0.00516165	84.69069040858443	828.445	40.0083	59.97672
80.9375	5.589436	0.005181147	84.69022070165126	828.5262	39.9727	60.00808
80.94582	5.589385	0.00520133	84.689447957987	828.6085	40.03731	59.99761
80.95418	5.589326	0.005224648	84.6885539996303	828.693	39.97626	60.03694
80.9625	5.589334	0.005246979	84.68867521432273	828.7776	40.00192	59.97646
80.97082	5.589308	0.005268818	84.68828126657233	828.8593	40.01632	59.99574
80.97916	5.589272	0.005288641	84.68773580045638	828.9434	39.99188	59.99722
80.9875	5.589239	0.005305644	84.68723578985009	829.0272	40.00804	60.02678
80.99584	5.589176	0.005321479	84.68628122414718	829.111	39.98664	59.9982
81.00416	5.589136	0.005345026	84.68567515068501	829.195	39.98366	59.97922
81.0125	5.589172	0.00535067	84.68622061680095	829.2765	40.03368	59.9936
81.02084	5.589151	0.005361438	84.68590242823333	829.3609	39.98874	60.01698
81.02918	5.58912	0.005371894	84.68543272130016	829.443	39.98238	60.01372
81.0375	5.589082	0.005376494	84.6848569515111	829.5272	40.0041	59.97663
81.04582	5.589028	0.005391289	84.68403875233717	829.6094	40.00178	60.04116
81.05418	5.589032	0.00540757	84.68409935968339	829.6922	39.98779	59.93782
81.0625	5.589014	0.005423627	84.68382662662542	829.7768	40.01056	59.99409
81.07082	5.588994	0.00544506	84.68352358989432	829.8606	40.00199	59.9919
81.07918	5.588958	0.0054632	84.68297812377838	829.9442	40.01898	60.02791
81.0875	5.58895	0.005480797	84.68285690908594	830.0257	39.9923	60.01276
81.09582	5.588911	0.005496744	84.68226598746035	830.1108	39.99144	59.98188
81.10416	5.588894	0.005513285	84.68200840623892	830.1931	40.00139	60.02056
81.1125	5.588842	0.005523125	84.68122051073811	830.2762	39.99706	59.97201
81.12084	5.588803	0.005541444	84.68062958911251	830.361	39.99792	60.00398
81.12916	5.588809	0.005576644	84.68072050013184	830.4446	40.00392	60.02037
81.1375	5.588762	0.005593209	84.68000836381378	830.5282	40.01439	60.00725
81.14584	5.588712	0.005597906	84.67925077198608	830.6118	40.00012	59.98437
81.15418	5.588605	0.005614576	84.6776295254748	830.6932	40.00266	60.01538
81.1625	5.588566	0.00563095	84.67703860384917	830.7772	40.00506	59.98109
81.17082	5.588535	0.005641963	84.67656889691601	830.8612	39.9892	60.01262
81.17918	5.588476	0.005659098	84.67567493855931	830.9452	39.99801	59.99293
81.1875	5.588371	0.005667176	84.67408399572113	831.0276	40.00825	59.99362
81.19582	5.588306	0.005698042	84.67309912634511	831.1116	39.96142	60.01874
81.20418	5.58829	0.005721522	84.67285669696024	831.1941	40.01471	59.9975
81.2125	5.588271	0.00573411	84.6725688120657	831.2772	40.01306	59.98935
81.22082	5.588238	0.005755437	84.67206880145942	831.361	39.99576	60.00539
81.22916	5.588222	0.005768079	84.67182637207456	831.4444	40.01813	59.99752
81.2375	5.588224	0.00579443	84.67185667574768	831.5282	39.99591	60.01932
81.24584	5.588265	0.005820375	84.67247790104638	831.6116	39.97995	59.97637
81.25416	5.58822	0.005834661	84.67179606840145	831.696	40.0173	59.9953
81.2625	5.588149	0.005854957	84.67072028800611	831.7776	39.971	60.00954
81.27084	5.588076	0.005870598	84.66961420393766	831.8616	40.021	60.02102
81.27918	5.588022	0.005901289	84.66879600476373	831.9462	40.00798	59.9782
81.2875	5.58801	0.005942324	84.6686141827251	832.0288	39.97968	60.00418
81.29582	5.58804	0.005976732	84.66906873782172	832.1124	39.99406	60.00805
81.30418	5.588028	0.006013545	84.66888691578308	832.1969	40.02936	59.97955
81.3125	5.588022	0.006055136	84.66879600476373	832.2786	39.9946	60.00506
81.32082	5.588018	0.006101158	84.66873539741752	832.3616	40.01378	60.00235
81.32918	5.587973	0.006142774	84.66805356477259	832.4449	39.98982	59.97012
81.3375	5.587926	0.006146654	84.66734142845456	832.527	39.98006	60.0334
81.34582	5.587887	0.00624723	84.66675050682895	832.614	40.01	59.97991
81.35416	5.587894	0.006310243	84.66685656968482	832.6958	40.0106	60.01521
81.3625	5.587856	0.006378559	84.66628079989576	832.7795	39.99367	60.03486
81.37084	5.587817	0.006443496	84.66568987827016	832.8634	40.00578	59.99135
81.37916	5.587761	0.006502856	84.66484137542312	832.9453	39.98657	60.0006
81.3875	5.587745	0.006523383	84.66459894603825	833.0282	40.00024	59.99958
81.39584	5.587713	0.006579993	84.66411408726853	833.1111	39.99239	60.0062
81.40418	5.587685	0.006665997	84.663689835845	833.196	40.03662	59.96362
81.4125	5.587623	0.006710619	84.66275042197864	833.2812	39.96661	59.99622
81.42082	5.587553	0.006751624	84.66168979341985	833.3616	40.01655	60.02015
81.42918	5.587533	0.006782439	84.66138675668877	833.4468	40.02414	59.98257
81.4375	5.587509	0.006811964	84.66102311261147	833.529	39.98742	60.00606
81.44582	5.58748	0.006844938	84.66058370935143	833.6122	39.98632	59.9883
81.45418	5.587416	0.006876954	84.65961399181195	833.6968	39.99426	60.0168
81.4625	5.587392	0.006909644	84.65925034773466	833.7794	40.0038	59.98555
81.47082	5.587305	0.006930686	84.65793213795443	833.8622	39.9759	60.01938
81.47916	5.58729	0.006949802	84.65770486040614	833.9464	40.00986	59.99443
81.4875	5.58727	0.006969903	84.65740182367506	834.029	40.00794	60.01438
81.49584	5.58727	0.006988762	84.65740182367506	834.1119	39.99759	59.9868
81.50416	5.587236	0.006988604	84.6568866612322	834.1944	40.00557	59.99254
81.5125	5.587224	0.00703804	84.65670483919357	834.2788	39.99817	59.99492
81.52084	5.587194	0.007062478	84.65625028409694	834.3634	40.0129	60.01305
81.52918	5.587194	0.00708793	84.65625028409694	834.4468	39.99144	59.99996
81.5375	5.587145	0.007118287	84.65550784410578	834.529	40.00006	59.98106
81.54582	5.587094	0.007137397	84.65473510044153	834.6124	40.01428	60.02495
81.55418	5.587036	0.007186432	84.6538562939214	834.6961	39.96625	59.98977
81.5625	5.58699	0.007204712	84.6531593094399	834.7792	40.0069	59.98557
81.57082	5.586968	0.007236228	84.6528259690357	834.8637	40.02645	60.02998
81.57918	5.586914	0.007264576	84.6520077698618	834.9462	39.9779	59.99384
81.5875	5.586878	0.007298984	84.65146230374584	835.0304	40.00496	59.98836
81.59582	5.58683	0.007320913	84.65073501559125	835.1137	39.99584	60.01285
81.60416	5.586796	0.007332939	84.6502198531484	835.1962	40.00086	59.97002
81.6125	5.586752	0.007353419	84.64955317234002	835.2797	39.98443	59.9973
81.62084	5.586716	0.007375006	84.64900770622408	835.3616	40.01743	60.01709
81.62916	5.58666	0.007388284	84.64815920337705	835.4438	40.01549	59.99438
81.6375	5.586627	0.007403338	84.64765919277076	835.528	39.9892	60.02758
81.64584	5.5866	0.00742831	84.6472500931838	835.612	39.9887	59.98191
81.65418	5.586543	0.007446618	84.64638643850022	835.6944	40.0189	59.99196
81.6625	5.586503	0.007469353	84.64578036503806	835.7782	40.00092	60.00898
81.67082	5.586489	0.007488554	84.6455682393263	835.8621	39.9831	59.99588
81.67918	5.586465	0.007490659	84.64520459524898	835.9452	40.00613	60.00562
81.6875	5.586462	0.007529611	84.64515913973933	836.0288	39.98492	59.99268
81.69582	5.586424	0.0075296	84.64458336995028	836.11	40.00019	60.00329
81.70418	5.586335	0.007557343	84.64323485649696	836.1938	40.02458	59.99526
81.7125	5.586299	0.007608832	84.64268939038102	836.2785	40.00276	60.0025
81.72082	5.586252	0.007611503	84.64197725406297	836.3602	40.00472	60.01463
81.72916	5.58621	0.007665284	84.6413408769277	836.4447	39.98819	59.98722
81.7375	5.586186	0.007696748	84.64097723285039	836.5301	39.99332	60.00137
81.74584	5.586152	0.007705554	84.64046207040757	836.6111	40.00444	60.0018
81.75416	5.586122	0.007722451	84.64000751531093	836.6944	39.98056	59.98464
81.7625	5.586059	0.007738374	84.63905294960801	836.7762	40.01731	60.02902
81.77084	5.58598	0.007755771	84.63785595452026	836.8606	39.9876	59.99078
81.77918	5.585907	0.007774126	84.6367498704518	836.9447	40.00857	60.00984
81.7875	5.585834	0.00779193	84.63564378638335	837.028	39.99562	59.99678
81.79582	5.585772	0.007807911	84.634704372517	837.1101	39.99886	59.9748
81.80418	5.58572	0.007813691	84.63391647701619	837.1934	40.02753	60.01726
81.8125	5.585632	0.007815116	84.63258311539943	837.2766	39.9753	59.99176
81.82082	5.585518	0.007812457	84.63085580603226	837.3611	39.98994	60.01385
81.82918	5.585467	0.00780271	84.630083062368	837.4444	40.01263	59.97798
81.8375	5.585356	0.00780248	84.62840120851048	837.5284	39.99475	60.00328
81.84582	5.585286	0.007780159	84.6273405799517	837.6121	40.00116	60.02961
81.85416	5.585172	0.00776926	84.62561327058454	837.6931	40.00569	59.98374
81.8625	5.585056	0.007753379	84.62385565754425	837.779	39.98191	60.00521
81.87084	5.584992	0.007735952	84.62288594000479	837.86	40.0157	60.00854
81.87916	5.58497	0.00771316	84.62255259960061	837.943	40.00083	59.98969
81.8875	5.584949	0.00769434	84.62223441103298	838.0289	40.00567	59.99088
81.89584	5.584918	0.007669099	84.62176470409979	838.1118	40.00481	59.95396
81.90418	5.584882	0.007643475	84.62121923798385	838.195	39.99218	60.028
81.9125	5.584878	0.007620962	84.62115863063761	838.2769	40.01802	60.0132
81.92082	5.584859	0.007600941	84.62087074574309	838.3601	39.97964	60.02684
81.92918	5.584896	0.007589856	84.62143136369559	838.4444	40.00766	59.97571
81.9375	5.584892	0.007579319	84.62137075634938	838.5288	39.98662	60.01907
81.94582	5.584844	0.007567726	84.62064346819479	838.6105	40.02649	59.9953
81.95418	5.584816	0.007551336	84.62021921677128	838.6955	39.98288	59.99942
81.9625	5.584786	0.007538605	84.61976466167465	838.7768	40.00776	59.98455
81.97082	5.584812	0.007518212	84.62015860942506	838.8618	39.98828	60.0004
81.97916	5.584814	0.007505228	84.62018891309816	838.9461	40.00428	60.01543
81.9875	5.584789	0.007490611	84.6198101171843	839.0282	40.02406	60.0115
81.99584	5.584765	0.007475554	84.619446473107	839.1118	39.98779	59.98582
82.00416	5.58473	0.007447844	84.61891615882762	839.1961	39.99066	60.00484
82.0125	5.584649	0.00742978	84.61768886006674	839.2785	39.97682	59.994
82.02084	5.584578	0.00740535	84.61661307967138	839.3605	40.01819	60.00466
82.02918	5.584507	0.007385051	84.61553729927606	839.4438	40.05878	59.99485
82.0375	5.584412	0.007361685	84.61409787480342	839.5288	39.92206	59.99368
82.04582	5.584316	0.007329931	84.61264329849422	839.6126	40.01084	59.9976
82.05418	5.584266	0.007322696	84.61188570666651	839.6939	40.01626	59.99111
82.0625	5.584172	0.0072949	84.61046143403041	839.7795	40.00882	60.00852
82.07082	5.584142	0.007283972	84.6100068789338	839.8644	39.98766	60.0126
82.07918	5.584126	0.007274532	84.60976444954895	839.9464	39.9963	60.01318
82.0875	5.58414	0.007280906	84.60997657526069	840.0293	39.9949	59.99644
82.09582	5.584094	0.007273889	84.60927959077921	840.1128	40.01645	59.98535
82.10416	5.584049	0.007257324	84.60859775813428	840.1964	39.99387	60.00263
82.1125	5.58401	0.00725557	84.60800683650866	840.28	39.99416	60.01508
82.12084	5.583968	0.007255197	84.60737045937337	840.3637	39.99816	60.00045
82.12916	5.583918	0.007256641	84.60661286754568	840.4472	39.98535	59.97446
82.1375	5.583918	0.007260944	84.60661286754568	840.5301	40.03406	60.00052
82.14584	5.583881	0.00726725	84.60605224959318	840.6158	39.96687	59.98682
82.15418	5.583816	0.007271646	84.60506738021716	840.6968	40.01656	60.02512
82.1625	5.583787	0.007277776	84.60462797695709	840.7811	39.99222	59.99242
82.17082	5.583793	0.007280694	84.60471888797642	840.8636	40.01105	59.99404
82.17918	5.58373	0.007281612	84.6037643222735	840.9491	39.9997	59.99542
82.1875	5.583699	0.007282256	84.60329461534033	841.0328	39.99303	59.99898
82.19582	5.583664	0.007283088	84.60276430106093	841.1151	39.99878	60.00878
82.20418	5.583635	0.00728232	84.60232489780087	841.1988	40.00162	59.99456
82.2125	5.58357	0.007279844	84.60134002842486	841.2825	40.00038	59.98838
82.22082	5.583516	0.007275794	84.60052182925094	841.3664	39.99934	59.99658
82.22916	5.583424	0.007272846	84.59912786028795	841.4499	39.99434	60.01264
82.2375	5.583344	0.007267348	84.59791571336362	841.5326	39.98523	60.03036
82.24584	5.583357	0.007259001	84.59811268723884	841.6168	40.01645	59.9864
82.25416	5.58332	0.007250366	84.59755206928632	841.7014	40.00085	59.99076
82.2625	5.58327	0.00724146	84.59679447745862	841.782	39.99006	60.00586
82.27084	5.583244	0.007236624	84.5964005297082	841.8664	40.01561	60.00238
82.27918	5.583238	0.007234051	84.59630961868888	841.9499	40.00812	60.00184
82.2875	5.583261	0.007234568	84.59665811092964	842.0328	39.98564	59.99125
82.29582	5.583258	0.00723547	84.59661265541996	842.1181	40.0208	60.00766
82.30418	5.58325	0.007236758	84.59649144072753	842.2	39.99102	59.99891
82.3125	5.583247	0.007240111	84.59644598521787	842.2825	39.98444	60.00657
82.32082	5.583234	0.007249724	84.59624901134268	842.3668	40.02442	59.98302
82.32918	5.583215	0.007264638	84.59596112644815	842.4512	39.99976	60.03076
82.3375	5.583188	0.00728168	84.59555202686117	842.5331	39.99003	59.98686
82.34582	5.58319	0.007306316	84.59558233053428	842.6171	40.00101	59.9736
82.35416	5.583172	0.007335315	84.59530959747632	842.7015	39.98244	60.01811
82.3625	5.583113	0.007367871	84.59441563911963	842.7849	40.01637	59.99924
82.37084	5.583099	0.007405431	84.59420351340786	842.8694	39.9869	60.01363
82.37916	5.583115	0.007444837	84.59444594279275	842.9514	40.00691	59.99252
82.3875	5.583127	0.007480339	84.59462776483139	843.0361	40.00719	59.98347
82.39584	5.583066	0.007513775	84.59370350280157	843.1197	39.9896	60.01226
82.40418	5.583014	0.007548172	84.59291560730077	843.2016	39.99702	59.98188
82.4125	5.582924	0.007585828	84.5915519420109	843.2853	40.02114	60.01618
82.42082	5.582864	0.007640395	84.59064283181765	843.3703	39.98208	60.02254
82.42918	5.58278	0.007684545	84.5893700775471	843.4547	40.0041	59.96459
82.4375	5.582714	0.007719885	84.58837005633454	843.5386	39.97292	60.00154
82.44582	5.582668	0.007754853	84.58767307185305	843.6225	40.0207	59.97186
82.45418	5.582651	0.007769394	84.58741549063163	843.7047	40.00661	60.03433
82.4625	5.582618	0.00783241	84.58691548002534	843.7882	40.01116	59.98742
82.47082	5.582612	0.007870574	84.58682456900601	843.8708	39.99105	59.99651
82.47916	5.582581	0.007880082	84.58635486207284	843.9546	40.00271	60.03293
82.4875	5.58254	0.00791099	84.58573363677412	844.0384	40.00208	59.97152
82.49584	5.582506	0.007940705	84.58521847433128	844.1214	39.9964	60.00439
82.50416	5.582508	0.007970439	84.58524877800438	844.2022	39.99458	60.01378
82.5125	5.582481	0.00803018	84.58483967841742	844.2876	39.97928	59.97711
82.52084	5.582411	0.008069454	84.58377904985863	844.3719	40.01562	60.00766
82.52918	5.582338	0.008106407	84.58267296579018	844.4548	40.00346	59.98791
82.5375	5.582255	0.008121084	84.5814153633562	844.5379	40.02368	60.03132
82.54582	5.582171	0.008201656	84.58014260908566	844.6205	39.99443	59.9979
82.55418	5.582129	0.008257666	84.57950623195039	844.7051	40.00115	59.98276
82.5625	5.582075	0.008318954	84.57868803277645	844.7879	39.99209	59.98404
82.57082	5.581959	0.008386392	84.57693041973619	844.8711	39.9682	60.03076
82.57918	5.581885	0.008456806	84.57580918383117	844.9545	40.02621	60.00051
82.5875	5.581812	0.008523863	84.57470309976273	845.0378	40.0068	60.00134
82.59582	5.58177	0.008585649	84.57406672262745	845.1226	40.00254	59.98816
82.60416	5.581684	0.008643212	84.5727636646838	845.2071	39.98846	60.00666
82.6125	5.581615	0.008697	84.57171818796158	845.2891	40.00561	59.98743
82.62084	5.581552	0.008754586	84.57076362225865	845.3709	39.9922	60.00005
82.62916	5.581477	0.008810341	84.5696272345171	845.4549	39.99047	59.99736
82.6375	5.58141	0.008868561	84.56861206146797	845.538	39.99738	60.00344
82.64584	5.581328	0.008924976	84.56736961087053	845.6203	40.00556	60.00495
82.65418	5.581296	0.00897728	84.56688475210082	845.7074	40.0128	59.99795
82.6625	5.581236	0.009031103	84.56597564190756	845.7891	39.98048	59.98938
82.67082	5.58124	0.009081928	84.56603624925378	845.8719	40.014	59.99352
82.67918	5.581184	0.009113539	84.56518774640675	845.9547	39.99977	60.03238
82.6875	5.581126	0.009183101	84.56430893988662	846.0387	40.00431	60.0063
82.69582	5.581035	0.009216476	84.56293012276018	846.1204	39.97626	59.96891
82.70418	5.581019	0.009288722	84.56268769337532	846.2058	40.01616	60.02238
82.7125	5.581035	0.009322071	84.56293012276018	846.2868	40.01046	59.98308
82.72082	5.581002	0.009391781	84.56243011215389	846.3706	40.00066	59.9977
82.72916	5.580949	0.009444759	84.56162706481653	846.4553	40.00302	60.02947
82.7375	5.58094	0.009497062	84.56149069828754	846.5378	39.9825	59.993
82.74584	5.580911	0.009552258	84.56105129502748	846.6219	40.00608	59.98213
82.75416	5.580859	0.009600022	84.56026339952668	846.7058	40.00317	60.03338
82.7625	5.580808	0.009650506	84.5594906558624	846.7882	39.99313	59.98958
82.77084	5.580729	0.009708892	84.55829366077462	846.8722	39.9958	59.98469
82.77918	5.580694	0.009751906	84.55776334649524	846.9545	40.01315	59.99071
82.7875	5.580634	0.009803455	84.55685423630199	847.0381	39.98846	60.00235
82.79582	5.580618	0.009849101	84.55661180691713	847.1207	40.01458	60.02033
82.80418	5.580584	0.009899572	84.55609664447428	847.205	40.00178	59.98478
82.8125	5.580521	0.009939845	84.55514207877137	847.2882	39.97317	60.00172
82.82082	5.580448	0.009972742	84.55403599470291	847.373	40.0174	59.99785
82.82918	5.580399	0.01000076	84.55329355471177	847.4555	39.99026	59.99288
82.8375	5.580343	0.0100297	84.55244505186474	847.5381	40.0319	60.01607
82.84582	5.580258	0.01005509	84.55115714575764	847.6222	39.98438	59.97848
82.85416	5.58019	0.01007552	84.55012682087197	847.7041	40.00416	60.02751
82.8625	5.580181	0.01010232	84.54999045434297	847.788	40.01276	59.95947
82.87084	5.580142	0.0101225	84.54939953271737	847.8726	39.98046	60.0137
82.87916	5.580098	0.01014897	84.54873285190898	847.9558	39.99174	60.0114
82.8875	5.580093	0.01017099	84.54865709272622	848.0382	40.00538	59.98538
82.89584	5.580059	0.010189	84.54814193028338	848.122	39.99585	60.0035
82.90418	5.579998	0.01020918	84.54721766825357	848.2046	39.9939	60.04462
82.9125	5.579906	0.01023372	84.5458236992906	848.2875	39.99616	59.97363
82.92082	5.579836	0.01023186	84.5447630707318	848.3702	40.02411	59.99696
82.92918	5.579726	0.01025215	84.54309636871086	848.4545	39.99942	59.98933
82.9375	5.579669	0.01027572	84.54223271402728	848.5384	40.00264	60.02082
82.94582	5.579607	0.01030236	84.54129330016093	848.6197	40.00706	59.99271
82.95418	5.579544	0.01035854	84.540338734458	848.705	39.98762	59.99096
82.9625	5.579452	0.01038205	84.53894476549503	848.7876	40.00956	59.99884
82.97082	5.579394	0.0103989	84.53806595897488	848.8699	39.96147	59.99203
82.97916	5.579332	0.01045346	84.53712654510853	848.9553	40.0031	60.01648
82.9875	5.579282	0.01048184	84.53636895328084	849.039	40.02134	59.98907
82.99584	5.57923	0.0105077	84.53558105778002	849.1231	40.00298	59.99613
83.00416	5.579161	0.01051638	84.5345355810578	849.2038	39.9918	60.01221
83.0125	5.57907	0.0105409	84.53315676393136	849.2868	40.00372	60.02639
83.02084	5.578988	0.01056288	84.53191431333393	849.3705	39.99315	59.96732
83.02918	5.578951	0.01058587	84.53135369538141	849.4532	40.00842	60.02276
83.0375	5.578885	0.0106384	84.53035367416885	849.5391	40.01288	60.01836
83.04582	5.578785	0.0106372	84.52883849051344	849.6191	39.98544	59.97718
83.05418	5.578707	0.01066839	84.52765664726222	849.7038	40.01282	59.97726
83.0625	5.578619	0.01069695	84.52632328564546	849.7866	40.0014	60.02395
83.07082	5.578528	0.0107206	84.52494446851904	849.8699	39.98676	60.00296
